,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
89,83fd16958d612a4e775183030a88184dd96ebc5c0eafa5e0874d77e9b0087d84,1,0,2,0.0,0,6.646569303204263,0,0,1
90,3d6123dc6ffbd1a11d73229988203052809bd17617b24a034c1122c8f4983db4,0,0,0,0.0,0,4.715331302648984,0,0,2
91,5484ee282c4085dedb638707a644c3eb583887b72f4a1a6dd699719d314f70fa,2,0,3,0.0,0,7.789165508540823,0,0,2
92,969857ac43c8e98c1ab130f959f09086a0226f1196c3f52dd38c7e7ec05720bf,0,0,0,0.0217391304347826,0,6.819842704996181,0,0,1
93,fd329f77718374d2a44666dcfa45b9f0a9ab1613b4429ce4c26cb084395ee133,0,0,0,0.0,0,5.808836507213789,0,0,1
94,bd89fe68b099ed00bea985dbdf7c8c0d87deb5a85c29d7a27f09764ab5b9d04d,1,0,1,0.0,0,6.19465419892682,0,0,1
95,2bfca7af32b3125050b830d1f82c7c5df28abb1dbbf9bbebcc7d6a13bd9b9de3,0,0,0,0.0,0,6.420681426136434,0,0,1
96,ea3087204e3ed644308a0a96bbf319590a9b2701ac850bb63f2ba3dc4955f1fd,0,0,0,0.0,0,4.590500376536855,0,0,1
97,f07079472f1cb0247f530001f02d6189443146a719d986bca750ee9b1139e84f,2,0,2,0.0,0,6.657684122070293,0,0,1
98,e6762cb7d09cd90d5469e3c3bfc3b47979cd67aa06c06e893015a87b0348c32c,2,0,2,0.0,0,6.669764195258783,0,0,1
99,0165f17bec5ddd7e54ee27d7760f638bac89efccd7b0c7d537e7d736e20f49c8,2,0,0,0.0,0,6.042465205946701,0,0,1
